id,Genus,name,Latitude,Longitude,mint.cm,at.warmq,p.dryq,p.wetq,p.warmq
233,Juniperus,Juniperus_californica,31.633,-115.633,0.558389544,0.401968986,-0.310954928,-0.630851865,-0.246424064
234,Juniperus,Juniperus_californica,28.2,-115.25,1.096721888,0.478384048,-1.196979523,-1.316944599,-1.249563813
235,Juniperus,Juniperus_californica,28.283,-115.25,1.072901845,0.40560779,-1.023793697,-1.186523676,-1.13431263
236,Juniperus,Juniperus_californica,35.264,-114.76,0.553625524,0.750082076,-0.129952237,-0.819105029,-0.407649904
237,Juniperus,Juniperus_californica,29.6,-114.5,0.572681546,0.547521532,-0.572917879,-0.837967753,-0.398360759
238,Juniperus,Juniperus_californica,35.0293,-114.314,0.572681546,0.915041625,-0.226948649,-0.906797409,-0.528170049
239,Juniperus,Juniperus_californica,35.0263,-114.29,0.572681546,0.964772105,-0.226948649,-0.948290408,-0.561350465
240,Juniperus,Juniperus_californica,34.6842,-113.94,0.505985498,0.919893384,-0.129952237,-0.8097983,-0.417043805
241,Juniperus,Juniperus_californica,34.588,-113.789,0.496457517,0.873801768,-0.107799456,-0.712425113,-0.336051822
242,Juniperus,Juniperus_californica,34.6842,-113.713,0.486929476,0.693074048,-0.045409143,-0.569618464,-0.208510771
243,Juniperus,Juniperus_californica,34.75,-113.67,0.496457517,0.924745142,-0.129952237,-0.773363531,-0.389173388
244,Juniperus,Juniperus_californica,34.6987,-113.66,0.515513539,0.870162904,-0.129952237,-0.720924258,-0.344678402
245,Juniperus,Juniperus_californica,34.4953,-113.328,0.486929476,0.821645439,-0.045409143,-0.569618464,-0.21596618
246,Juniperus,Juniperus_californica,34.4667,-113.317,0.486929476,0.810729027,-0.02581533,-0.547479272,-0.201116502
247,Juniperus,Juniperus_californica,34.3286,-113.301,0.620321572,1.04967773,-0.226948649,-0.78235656,-0.22348395
248,Juniperus,Juniperus_californica,34.5,-113.08,0.505985498,0.882292271,-0.065576248,-0.623013794,-0.277963638
249,Juniperus,Juniperus_californica,25.3283,-112.012,0.920453727,0.699138701,-2.112303972,-1.036762357,-0.465683192
250,Juniperus,Juniperus_cedrus,28.664,-17.858,0.958565831,0.269758761,-0.907669306,-0.056128081,-1.13431263
251,Juniperus,Juniperus_cedrus,28.114305,-17.213583,0.915689707,0.19091782,-0.743574679,-0.116316602,-1.161038041
252,Juniperus,Juniperus_cedrus,32.72,-16.97,0.939509749,0.230944753,-0.129952237,0.336944789,-0.485978633
253,Juniperus,Juniperus_cedrus,32.79502,-16.96531,1.006205916,0.203047186,-0.0067588,0.325845003,-0.398360759
254,Juniperus,Juniperus_cedrus,28.314472,-16.598278,0.529805541,0.007764253,-0.743574679,0.061087828,-1.060637236
255,Juniperus,Juniperus_chinensis,27.483334,89.63333,0.591737568,0.166659057,-0.045409143,1.176629305,1.414144754
256,Juniperus,Juniperus_chinensis,29.65,91.1,0.039113197,-0.094122522,-0.907669306,0.373339593,0.742628813
257,Juniperus,Juniperus_chinensis,29.68,91.13,0.048641194,-0.10018722,-0.907669306,0.376929194,0.745629549
258,Juniperus,Juniperus_chinensis,30,103.03,0.620321572,0.589974344,0.525772154,1.872539401,1.960790157
259,Juniperus,Juniperus_chinensis,29.53,103.35,0.458345503,0.245500028,0.309416831,1.23834908,1.465739846
260,Juniperus,Juniperus_chinensis,34,103.5,-0.022818854,-0.149917647,-0.572917879,0.408847481,0.739620507
261,Juniperus,Juniperus_chinensis,30.4,108.4,0.501221478,0.55237323,0.54468441,1.067030072,1.265367627
262,Juniperus,Juniperus_chinensis,34.2,109,0.215381309,0.602103651,-0.107799456,0.340625226,0.592394233
263,Juniperus,Juniperus_chinensis,25.8,116.17,0.710837603,0.673667014,1.132880092,1.458282232,1.295222163
264,Juniperus,Juniperus_chinensis,29.83,117.52,0.558389544,0.742804468,1.112143159,1.430346847,1.384869337
265,Juniperus,Juniperus_chinensis,35.42,118.25,0.167741269,0.630001307,0.081528917,0.959698856,1.232800126
266,Juniperus,Juniperus_chinensis,27.5,119.48,0.529805541,0.335257411,1.163259506,1.525412917,1.618376851
267,Juniperus,Juniperus_chinensis,24.1267,121.438,0.553625524,-0.130510628,1.791896105,2.390427589,2.24751544
268,Juniperus,Juniperus_chinensis,24.05,121.517,0.815645754,0.156955585,1.80363822,1.818377614,1.950619102
269,Juniperus,Juniperus_chinensis,24.0506,121.523,0.86328578,0.250351787,1.780047059,1.684121251,1.838386536
270,Juniperus,Juniperus_chinensis,24.0506,121.523,0.86328578,0.250351787,1.780047059,1.684121251,1.838386536
271,Juniperus,Juniperus_chinensis,24.25,121.633,0.810881734,0.178788468,1.950099111,1.825991154,1.956983685
272,Juniperus,Juniperus_chinensis,24.2314,121.645,0.810881734,0.166659102,1.955323935,1.865106106,1.989682198
273,Juniperus,Juniperus_chinensis,24.2372,121.645,0.744185686,0.046578255,1.970879436,2.016982079,2.116644144
274,Juniperus,Juniperus_chinensis,33.36667,126.53333,0.1820333,0.01504186,1.396737576,1.885847688,1.866856337
275,Juniperus,Juniperus_chinensis,33.38333,126.53333,0.210617304,0.074475802,1.384489417,1.850154638,1.838386536
276,Juniperus,Juniperus_chinensis,35.33,127.73,0.058169194,0.038087692,0.984351635,1.816851377,1.949343204
277,Juniperus,Juniperus_chinensis,37.48,130.87,0.363065392,0.310998619,1.482865095,0.863301694,1.152216196
278,Juniperus,Juniperus_chinensis,34.5,133,0.501221478,0.591187298,1.216855288,1.314055085,1.412332654
279,Juniperus,Juniperus_chinensis,33.7792,134.056,0.215381309,0.107225128,1.392669201,1.899066687,1.923612595
280,Juniperus,Juniperus_chinensis,35,138,0.439289451,0.463828802,1.408858776,1.512899637,1.683209658
281,Juniperus,Juniperus_chinensis,35.82,138.18,-0.041874848,-0.185092837,1.122561455,1.657756686,1.816346884
282,Juniperus,Juniperus_chinensis,36.32,138.43,0.210617304,0.400756031,0.872011185,0.791153908,1.091903806
283,Juniperus,Juniperus_chinensis,36.7978,139.376,-0.194322944,-0.376736969,1.26342833,1.801522613,1.93652904
284,Juniperus,Juniperus_chinensis,36.795918,139.37862,-0.194322944,-0.376736969,1.26342833,1.801522613,1.93652904
285,Juniperus,Juniperus_coahuilensis,25.917,-111.6,0.844229758,0.790108979,-0.907669306,-0.090899281,0.354544848
286,Juniperus,Juniperus_coahuilensis,30.7333,-109.983,0.463109463,0.680944622,0.029873131,0.292023629,0.585558236
287,Juniperus,Juniperus_coahuilensis,29.276,-103.302,0.572681546,0.50506866,0.129773974,0.087760173,0.415916681
288,Juniperus,Juniperus_coahuilensis,25.075,-100.625,0.572681546,0.22366716,0.357394993,-0.163367718,0.276008308
289,Juniperus,Juniperus_coahuilensis,25.483334,-100.583336,0.577445567,-0.056521457,0.391625285,0.249569073,0.4626773
290,Juniperus,Juniperus_comitana,20.616667,-98.98333,0.891869783,0.32191509,0.145184308,0.261273772,0.239157319
291,Juniperus,Juniperus_comitana,16.291,-92.293,1.053845882,0.301295131,-0.045409143,1.176629305,0.967405617
292,Juniperus,Juniperus_comitana,15.44,-92.02,0.887105763,0.059920572,0.011794054,1.285791278,1.110058188
293,Juniperus,Juniperus_comitana,16.13,-91.78,1.063373804,0.309785694,0.966468275,1.923796296,1.370004416
294,Juniperus,Juniperus_comitana,15.98,-91.69,1.163417935,0.445634753,0.85871774,2.154289246,1.493442297
295,Juniperus,Juniperus_comitana,15.98,-91.69,1.163417935,0.445634753,0.85871774,2.154289246,1.493442297
296,Juniperus,Juniperus_communis,64.83333333,-147.6666667,-0.913687468,-0.075928472,0.145184308,-0.436051071,0.066012673
297,Juniperus,Juniperus_communis,59.583332,-136.46666,-0.33724305,-0.490753144,0.904489338,0.657177091,0.243834749
298,Juniperus,Juniperus_communis,62.083332,-127.583336,-0.927979469,-0.451939106,0.553990841,0.02468578,0.451169074
299,Juniperus,Juniperus_communis,64.92,-125.7,-0.947035551,-0.183879912,0.129773974,-0.429425597,0.071551286
300,Juniperus,Juniperus_communis,42.3675,-124.1371,0.463109463,-0.048030898,0.666960001,1.972345948,-0.157973975
301,Juniperus,Juniperus_communis,42.0675,-123.9077,0.410705447,0.171510816,0.445737273,1.807668686,-0.327511191
302,Juniperus,Juniperus_communis,42.3009,-123.8306,0.391649425,0.067198195,0.56320107,1.757942557,-0.246424064
303,Juniperus,Juniperus_communis,59.983334,-123.416664,-0.870811462,-0.194796354,0.4136886,0.092155114,0.507570565
304,Juniperus,Juniperus_communis,41.3,-122.5,0.13439326,-0.363394648,0.675098479,1.234162092,-0.246424064
305,Juniperus,Juniperus_communis,43.0364,-122.4548,0.272549361,-0.314877212,0.782206118,1.591900706,-0.096832469
306,Juniperus,Juniperus_communis,43.9883,-122.1312,0.296369374,-0.254230291,0.923483908,1.593618155,0.020547807
307,Juniperus,Juniperus_communis,48.6096,-121.965,0.315425396,-0.071076691,1.25885725,1.432222486,0.350328475
308,Juniperus,Juniperus_communis,44.257,-121.813,0.020057201,-0.240887985,0.942128181,1.47300756,0.008844516
309,Juniperus,Juniperus_communis,44.1663,-121.7937,0.143921256,-0.655712664,1.122561455,1.710124016,0.181330755
310,Juniperus,Juniperus_communis,44.1483,-121.7828,0.191561297,-0.758812368,1.168241501,1.77674067,0.224998787
311,Juniperus,Juniperus_communis,46.7563,-121.743,0.186797291,-0.422828645,1.346951246,2.036201477,0.411929786
312,Juniperus,Juniperus_communis,46.3717,-121.462,0.120101243,-0.313664258,0.891624451,1.546668053,0.008844516
313,Juniperus,Juniperus_communis,46.8719,-121.197,0.143921256,-0.467707336,1.101622701,1.661072731,0.166355073
314,Juniperus,Juniperus_communis,46.7637,-121.144,0.101045251,-0.419189811,0.984351635,1.53784132,0.071551286
315,Juniperus,Juniperus_communis,47.2525,-120.593,0.020057201,-0.373098195,0.831582308,1.034370184,-0.096832469
316,Juniperus,Juniperus_communis,48.9535,-120.26,0.058169194,-0.624176264,1.183052301,0.562043667,0.239157319
317,Juniperus,Juniperus_communis,48.9738,-120.196,0.029585201,-0.635092676,1.20730257,0.546128929,0.262339413
318,Juniperus,Juniperus_communis,48.6505,-119.967,-0.032346848,-0.43980974,0.960437298,0.197694778,0.166355073
319,Juniperus,Juniperus_communis,48.692,-119.941,0.020057201,-0.53684479,1.074860096,0.340625226,0.135730281
320,Juniperus,Juniperus_communis,52.9333,-119.367,-0.222906977,-0.120807156,0.722493529,-0.206696212,0.215451986
321,Juniperus,Juniperus_communis,42.7038,-118.5899,0.067697234,-0.376736969,0.590275407,-0.142243266,-0.327511191
322,Juniperus,Juniperus_communis,42.6894,-118.5897,0.024821179,-0.301534891,0.525772154,-0.304046422,-0.389173388
323,Juniperus,Juniperus_communis,42.7184,-118.5741,0.005765183,-0.283340782,0.496617675,-0.371391982,-0.417043805
324,Juniperus,Juniperus_communis,45.2086,-117.8642,0.043877218,0.101160429,0.466451675,-0.497416496,-0.319054216
325,Juniperus,Juniperus_communis,45.1561,-117.5089,0.01052916,-0.533205926,0.745325863,0.201754063,-0.179289788
326,Juniperus,Juniperus_communis,45.2753,-117.3846,-0.056166865,-0.324580699,0.650465071,-0.190274402,-0.103431068
327,Juniperus,Juniperus_communis,45.1734,-117.2992,-0.022818854,-0.593852818,0.789415359,0.205801368,-0.137142166
328,Juniperus,Juniperus_communis,45.1734,-117.2992,-0.022818854,-0.593852818,0.789415359,0.205801368,-0.137142166
329,Juniperus,Juniperus_communis,45.0589,-117.2741,-0.065694861,-0.456790894,0.722493529,0.087760173,-0.201116502
330,Juniperus,Juniperus_communis,45.0589,-117.2741,-0.065694861,-0.456790894,0.722493529,0.087760173,-0.201116502
331,Juniperus,Juniperus_communis,45.2568,-117.2178,-0.046638869,-0.325793624,0.650465071,-0.190274402,-0.110076405
332,Juniperus,Juniperus_communis,41.85,-115.72,-0.065694861,-0.058947343,0.380371362,-0.584619522,-0.528170049
333,Juniperus,Juniperus_communis,44.18,-115.05,-0.175266951,-0.483475536,0.683166206,-0.142243266,-0.238711655
334,Juniperus,Juniperus_communis,48.9811,-114.929,-0.099042878,-0.499243677,1.096323609,0.185446545,0.31599319
335,Juniperus,Juniperus_communis,44.5573,-113.53,-0.151446924,-0.559890568,0.658749282,-0.422836542,-0.110076405
336,Juniperus,Juniperus_communis,46.25,-113.5,-0.156210959,-0.163259953,0.4136886,-0.365113139,0.01471379
337,Juniperus,Juniperus_communis,37.43,-112.58,-0.089514881,0.033235949,0.466451675,-0.456153095,-0.179289788
338,Juniperus,Juniperus_communis,38.41,-112.5,-0.070458882,-0.168111742,0.625154674,-0.532953084,-0.110076405
339,Juniperus,Juniperus_communis,35.3408,-111.683,-0.027582828,-0.478623748,0.760248661,0.314659894,0.693575084
340,Juniperus,Juniperus_communis,40.3,-111.6,0.053405218,-0.132936522,0.831582308,-0.403285295,-0.083773151
341,Juniperus,Juniperus_communis,39.24,-111.54,-0.099042878,-0.155982345,0.683166206,-0.56219089,-0.130301356
342,Juniperus,Juniperus_communis,34.4417,-111.342,0.034349177,0.025958318,0.466451675,0.15224731,0.557805061
343,Juniperus,Juniperus_communis,40.6753,-111.192,-0.041874848,-0.293044269,0.831582308,-0.525758147,-0.051893525
344,Juniperus,Juniperus_communis,33.8833,-109.417,-0.165738955,-0.183879882,0.445737273,0.288216382,0.518521965
345,Juniperus,Juniperus_communis,33.8107,-109.37,-0.056166865,-0.128084794,0.345662266,0.217873409,0.4626773
346,Juniperus,Juniperus_communis,36.4614,-109.096,0.005765183,-0.10746482,0.456157118,-0.179443404,0.280525744
347,Juniperus,Juniperus_communis,36.4667,-109.083,0.015293181,-0.024985081,0.333758891,-0.292189747,0.03211258
348,Juniperus,Juniperus_communis,39.36,-106.07,-0.222906977,-0.547761202,0.954370677,-0.234549955,0.220236242
349,Juniperus,Juniperus_communis,40.2142,-105.857,-0.327715099,-0.266359657,0.782206118,-0.396838516,0.098792702
350,Juniperus,Juniperus_communis,40.78,-105.55,-0.037110873,-0.200861037,0.29696548,-0.251563728,0.186274588
351,Juniperus,Juniperus_communis,39.5,-105.47,-0.12286289,-0.211777478,0.380371362,-0.201198488,0.262339413
352,Juniperus,Juniperus_communis,39.98,-105.45,-0.075222857,-0.157195285,0.56320107,-0.304046422,0.176362917
353,Juniperus,Juniperus_communis,40.58,-105.41,-0.027582828,-0.176602274,0.309416831,-0.268812299,0.171371296
354,Juniperus,Juniperus_communis,43.616,-103.851,-0.12286289,0.210324839,0.129773974,-0.012732213,0.311623484
355,Juniperus,Juniperus_communis,40.83,-72.67,0.234437332,0.364367962,1.467663169,0.387646168,0.575228274
356,Juniperus,Juniperus_communis,60.9592,-46.0056,0.020057201,-0.738192379,1.226326704,0.257382691,0.582125187
357,Juniperus,Juniperus_communis,65.655,-23.645,0.277313352,-0.597491622,1.43666482,0.777429342,0.536544561
358,Juniperus,Juniperus_communis,63.964,-22.145,0.372593433,-0.504095435,1.272515178,0.39828524,0.387702286
359,Juniperus,Juniperus_communis,64.143,-21.202,0.344009399,-0.501669586,1.416870713,0.487407357,0.564805865
360,Juniperus,Juniperus_communis,64.757,-20.551,0.191561297,-0.646009147,1.138002872,0.078927368,0.362929016
361,Juniperus,Juniperus_communis,64.317,-19.287,0.115337268,-0.613259852,1.299345493,0.325845003,0.518521965
362,Juniperus,Juniperus_communis,64.348,-19.211,0.129629239,-0.62053746,1.303756237,0.3442972,0.532962561
363,Juniperus,Juniperus_communis,65.754,-19.142,0.153449282,-0.55503881,0.760248661,-0.286303967,0.008844516
364,Juniperus,Juniperus_communis,65.411,-17.393,0.196325317,-0.575658798,0.923483908,0.010776752,0.181330755
365,Juniperus,Juniperus_communis,66.04,-17.338,0.309073379,-0.557464699,0.820045332,-0.004851554,0.111252926
366,Juniperus,Juniperus_communis,65.577,-16.818,0.243965343,-0.58657521,0.691164792,-0.268812299,0.087985009
367,Juniperus,Juniperus_communis,66.041,-16.593,0.258257329,-0.531993032,0.666960001,-0.184847295,0.071551286
368,Juniperus,Juniperus_communis,66.352,-16.421,0.272549361,-0.60234338,0.767623782,-0.031843495,0.114788733
369,Juniperus,Juniperus_communis,66.368,-15.857,0.272549361,-0.582936406,0.898077548,0.109594613,0.15624854
370,Juniperus,Juniperus_communis,65.298,-14.484,0.286841363,-0.499243677,0.803674996,0.168946117,0.002939777
371,Juniperus,Juniperus_communis,65.243,-14.348,0.301133364,-0.519863605,0.904489338,0.249569073,0.07705944
372,Juniperus,Juniperus_communis,65.571,-14.282,0.301133364,-0.484688461,0.966468275,0.269023985,0.135730281
373,Juniperus,Juniperus_communis,65.315,-14.22,0.286841363,-0.656925559,1.254267454,0.555697918,0.629295528
374,Juniperus,Juniperus_communis,53.4425,-9.7309,0.615557551,-0.158408225,1.432732582,0.721312046,0.588981211
375,Juniperus,Juniperus_communis,53.4808,-9.58233,0.553625524,-0.302747816,1.785985112,1.225757957,0.892411888
376,Juniperus,Juniperus_communis,53.1121,-9.2178,0.577445567,-0.202073976,1.566741705,0.904584825,0.724465609
377,Juniperus,Juniperus_communis,53.4137,-9.15873,0.610793591,-0.130510628,1.342704177,0.558873773,0.477840543
378,Juniperus,Juniperus_communis,53.4143,-9.09858,0.60602957,-0.126871854,1.329868078,0.526808798,0.455018282
379,Juniperus,Juniperus_communis,53.0611,-8.88821,0.591737568,-0.10867779,1.420855999,0.596479952,0.616010666
380,Juniperus,Juniperus_communis,54.711,-8.69825,0.596501589,-0.210564539,1.516381264,0.904584825,0.835200369
381,Juniperus,Juniperus_communis,54.3164,-8.56928,0.634613574,-0.165685862,1.363785028,0.706965089,0.554288805
382,Juniperus,Juniperus_communis,54.3528,-8.47751,0.577445567,-0.215416282,1.615115047,1.020176411,0.769375801
383,Juniperus,Juniperus_communis,54.9823,-8.23432,0.563153565,-0.214203358,1.771088719,1.208827615,1.103278875
384,Juniperus,Juniperus_communis,54.5513,-8.10893,0.582209527,-0.186305776,1.687526107,1.092255235,0.865492225
385,Juniperus,Juniperus_communis,57.5913,-6.60266,0.610793591,-0.313664228,1.548993826,1.17879498,1.009421468
386,Juniperus,Juniperus_communis,55.7158,-6.21989,0.596501589,-0.216629207,1.448384285,0.934875965,0.884395897
387,Juniperus,Juniperus_communis,55.0217,-6.10888,0.529805541,-0.237249181,1.329868078,0.654198349,0.500210702
388,Juniperus,Juniperus_communis,54.1743,-5.93334,0.548861504,-0.274850219,1.765082121,1.067030072,0.903021395
389,Juniperus,Juniperus_communis,57.5388,-5.42544,0.453581482,-0.307599545,1.81527555,1.539610147,0.977414727
390,Juniperus,Juniperus_communis,56.7359,-5.18841,0.525041521,-0.342774719,1.812376142,1.66272831,1.021525502
391,Juniperus,Juniperus_communis,36.6905,-5.01398,0.377357423,0.121780373,0.160285413,0.698293507,-0.738562524
392,Juniperus,Juniperus_communis,55.95549,-4.3283186,0.510749519,-0.189944625,1.342704177,0.804761231,0.518521965
393,Juniperus,Juniperus_communis,55.138,-4.27498,0.505985498,-0.268785536,1.587705731,1.094530225,0.693575084
394,Juniperus,Juniperus_communis,58.5236,-4.2505,0.567917585,-0.308812499,1.334162712,0.617997229,0.684150934
395,Juniperus,Juniperus_communis,58.0168,-4.11614,0.472637504,-0.316090077,1.372111201,0.59957248,0.571764588
396,Juniperus,Juniperus_communis,57.3884,-4.07979,0.453581482,-0.319728941,1.329868078,0.587164998,0.492802858
397,Juniperus,Juniperus_communis,36.9065,-4.04376,0.26302135,0.053855862,0.321679205,0.494046539,-0.584277213
398,Juniperus,Juniperus_communis,53.3144,-3.79471,0.567917585,-0.119594209,1.187945247,0.426283985,0.383612096
399,Juniperus,Juniperus_communis,57.4855,-3.58477,0.458345503,-0.295470178,1.192816615,0.197694778,0.346095592
400,Juniperus,Juniperus_communis,57.3079,-3.41109,0.405941427,-0.330645353,1.254267454,0.35525623,0.36709702
401,Juniperus,Juniperus_communis,57.1282,-3.40425,0.324953377,-0.407060415,1.420855999,0.715588748,0.511232674
402,Juniperus,Juniperus_communis,37.03,-3.29507,0.048641194,-0.373098195,0.650465071,0.630158603,-0.208510771
403,Juniperus,Juniperus_communis,41.1,-3.1,0.310661376,0.149677947,0.486678809,-0.35265255,-0.426544905
404,Juniperus,Juniperus_communis,56.862,-3.06618,0.339245379,-0.460429698,1.59461534,0.971972048,0.665077388
405,Juniperus,Juniperus_communis,40,-3,0.396413445,0.458977044,0.321679205,-0.257286787,-0.561350465
406,Juniperus,Juniperus_communis,55.8254,-2.85007,0.444053471,-0.286979586,1.325557232,0.35161221,0.507570565
407,Juniperus,Juniperus_communis,55.0674,-2.70473,0.42976144,-0.221480966,1.245031238,0.30338642,0.423847526
408,Juniperus,Juniperus_communis,38.2588,-2.64552,0.339245379,0.368006706,0.231612682,-0.206696212,-0.595999479
409,Juniperus,Juniperus_communis,38.3943,-2.48619,0.26778537,0.257629395,0.345662266,-0.11119321,-0.485978633
410,Juniperus,Juniperus_communis,39.1,-2.1,0.401177406,0.531753302,0.231612682,-0.396838516,-0.595999479
411,Juniperus,Juniperus_communis,40,-2,0.315425396,0.247925907,0.599121988,-0.240195423,-0.254204094
412,Juniperus,Juniperus_communis,50.9575,-1.77715,0.510749519,-0.051669698,1.02491498,0.15224731,0.120064907
413,Juniperus,Juniperus_communis,43.153,-1.752,0.482165515,-0.012855709,1.416870713,0.574655712,0.4626773
